Simplicius,3|1;5|15;6|14;11|20;3|2;11|19;6|24;6|25;6|18;1|14;10|22;5|2;2|11;2|3
Sindulfus,12|10;10|20
Sinnicius,9|1
Sinotus,9|7
Sirenatus,2|23
Siricius,11|26
Sisebutus,3|15
Sisenandus,7|16
Sisinnius,11|16;5|11;11|15;5|29;7|27;7|23;7|22;11|29;8|15;7|14
Sisintrudis,5|7
Siviardus,3|1
Sixtus,5|17;5|7;9|1;4|6;3|28
Socrates,9|17
Sodelbia,11|10
Sodoardus,2|25
Sodon,1|25
Solenne,9|24;9|25
Solina,10|17
Sollicitus,3|6
Solomon,9|28;3|13
Solon,2|17
Solongia,5|10
Solutor,11|13;1|20;11|20
Sonnatius,10|20
Sophia,3|23;9|30;4|30;9|3;5|10;5|15;7|1;1|24;9|23
Sorus,2|1
Sosius,9|19;9|23
Soterius,5|15
Sothea,4|1
Sother,4|21;4|22
Sotheris,2|10;2|11
Spacius,11|10
Speciosa,10|15;6|18
Speciosus,3|15
Sperandia,9|11
Sperandius,3|21;1|15
Speus,5|10;3|28
Spinulus,7|11;8|1
Stabilus,1|1
Stacteus,9|28
Stanley,5|7;5|8;10|6;4|22;4|11
Stapinus,8|6
Stephana,1|16
Stephanie,9|18
Steven,7|20;3|29;9|7;9|17;11|21;8|3;5|30;6|2;7|5;7|13;8|19;1|16;2|8;2|13;3|8;3|17;4|27;5|29;5|7;10|25;9|2;12|31;8|27;8|23;8|21;1|2;8|20;8|15;12|26;11|20;8|6;5|9;1|13;10|29;8|9;11|6;11|18
Stila,7|19
Stolbrandus,3|4
Stratonicus,7|24
Sturmus,12|17
Successus,12|8
Suederus,11|19
Sulinus,10|1;7|29;11|8;5|23;5|17
Sulpicius,1|18;1|15;1|17;1|27;9|4;1|24;11|14;2|9
Sumberga,3|16
Sunderoldus,6|26
Supporina,8|24;1|24
Sura,2|10
Suranus,1|24
Susan,1|25;2|9;8|11
Svibertus,5|9;3|1
Svithunus,7|16;7|21;7|2;10|30;7|15
Syagrius,8|27;11|12;4|11
Sylvester,11|20
Sylvestrrus,6|9
Sylvia,11|3
Symmachus,9|7;4|6;7|19
Symphorianus,8|22;8|21;10|17;8|25
Symphronius,12|3;7|26
Synesius,5|4;12|12
Syra,10|23;6|8
Syrus,12|9;5|17;6|29;8|31
Tadecus,12|2
Talaricanus,10|30
Tammarus,10|15;1|16
Tancha,10|10
Tanco,2|16
Tanneguidus,3|12;11|18
Tarahata,8|11
Tarasia,3|13;6|17;7|15;9|3
Tarjecus,1|20
Tarlatus,5|15
Tarsicia,1|15
Taso,1|11
Tassilo,12|13
Tata,9|8
Tato,12|11
Tatvinus,7|30;7|3
Tatyana,1|12
Taureta,5|1
Taurinus,8|11
Tegulus,10|25
Telesphorus,2|4
Teliaus,2|9
Tenestina,8|24;8|26
Terence,5|16;9|27;7|30;7|15;10|29;9|28;9|24
Terentianus,9|1
Teresia,10|15
Ternacus,8|8
Ternanus,6|12
Ternocus,10|11
Tertulinus,7|31;8|4
Tertullianus,4|27
Tethvius,1|11
Tetradius,2|16
Tetricus,4|12;10|6;3|18
Tetta,12|17
Teuteria,5|5
Teutilla,5|12
Teuto,9|13
Thalasius,10|30
Tharatta,2|9
Tharsicius,8|15
Tharsilla,12|24
Thecla,6|1;10|15;1|10;2|15
Thegonitus,9|6
Theneva,7|18
Theobald,5|21;10|3;12|8;7|3;7|9;7|8;9|13;5|16;11|6;7|1;6|30;7|2
Theoctistus,1|4
Theodaldus,8|31;5|16
Theodardus,9|10;5|1
Theodechild,6|28
Theodechildis,10|10
Theodemirus,7|25;11|19
Theodericus,10|30;10|14;8|24;8|5;8|1;7|1;3|29;2|2;1|27;10|29;10|23;9|7
Theodogarus,10|30
Theodola,3|26
Theodora,9|17;4|1;2|6
Theodore,11|10;11|1;3|28;9|25;9|19;3|23;5|18;1|2;5|5;5|9;5|13;5|19;5|20;5|26;8|21;1|13;2|7;3|19;1|5;8|8;3|24;5|3;11|9;8|17
Theodosia,7|23;7|17;4|3;12|22;2|7;4|1;4|2
Theodosius,7|17;2|14;10|25;4|1;4|2
Theodulfus,6|20;5|1;6|24
Theofredus,11|18;10|9;10|19;1|26
Theognis,1|5
Theonestus,11|20;10|30
Theophana,1|26
Theophanus,7|9
Theophilus,2|6;4|27;3|5;10|13
Theopompus,1|4
Theoritgida,1|26;12|24
Theotonius,2|18
Thesidius,4|1
Thethmarus,5|17
Thiathildis,1|30
Thiemon,4|19;9|28
Thodolus,9|17
Thomas,12|29;8|25;3|9;3|22;2|28;7|7;7|12;7|14;9|10;10|1;12|10;7|4;7|3;12|20;10|2;12|30;6|7;7|10;1|5
Thomasellus,3|17
Thorfinnus,1|8
Thorkillus,11|12
Thraso,12|11
Thuribius,4|16
Thyrsus,1|26;1|28
Tibba,12|13
Tiberius,11|10
Tibertius,8|11;7|14
Tiburtius,4|14;10|11;8|12
Tigernacus,4|4;4|5;11|4
Tigridii,2|16
Tigrinus,2|11
Tigris,6|25
Tilbertus,9|7
Tillo,1|7
Timothy,4|7;5|22;2|12;8|25;5|15;10|17;3|24;8|21;8|22;8|23;3|5;1|24;5|21
Titianus,5|4;3|3;1|16;5|1
Titus,1|4
Tobias,9|12;9|19
Tola,3|3
Tomassus,3|25
Torellus,3|16
Torlacus,7|20;12|23
Torpetis,4|29
Torpetius,5|17
Torquatus,2|1;6|14;5|1;5|5;5|15;1|30;1|31
Torquetis,5|1
Torquetus,5|15
Toscana,7|14
Tozzo,1|16
Tranquilinus,7|6
Tranquillus,3|15
Tranus,6|21
Trepeta,5|7
Tresanus,2|7
Treverius,1|16
Treverus,10|4
Triduana,10|8
Tripho,11|10
Triphon,2|3
Trojanus,2|10;11|30
Trojecia,6|9
Trojecius,10|17
Trophima,7|5;11|5
Trophimus,12|29;9|18;9|19;9|30
Trudbertus,4|26
Trudo,10|1;8|11
Tryphonia,10|18
Tudinus,5|9
Tudonus,5|17
Tudyr,10|26
Tugdonia,10|25
Tugdonus,10|25
Tugdualus,11|30
Tujanus,2|1
Tullia,10|5
Turbonus,1|17
Turianus,7|13
Turibius,11|11;4|15;4|8;4|16;8|25;7|24
Turketulus,7|11
Turpinus,7|26
Turturinus,9|28
Tusca,7|10;5|5
Tussanus,11|25
Tutilo,3|28
Tutius,9|9
Tuto,10|10
Tyrsus,9|24;9|28
Ubaldesca,5|28
Udegeba,6|28
Udevolda,8|12
Ugolinus,3|21
Uguzon,7|12;7|13
Ulfacius,9|9
Ulfricus,2|17;2|20
Ulfridus,1|18
Ulphia,1|31
Ulphinus,3|20
Ulphus,1|22
Ulric,4|4;7|10;7|4;8|10;7|11
Ultanus,5|1
Ulto,12|18
Uniacus,8|2
Unnis,10|21
Urban,1|22;11|23;12|7;5|25;5|24;12|19;4|2;12|6;1|23
Urbicius,3|20
Urbicus,4|3
Urbitius,6|3;12|15;5|30
Ursicinus,12|1;6|21;7|23;8|23;9|5;7|24;12|20
Ursinicus,2|1
Ursio,9|29
Ursius,5|3
Ursmarus,4|18;4|19
Ursulina,4|7
Ursus,7|26;5|15;9|30;7|25;4|13;2|1;7|28;7|30
Uto,10|3
Vale,5|21
Valentianus,8|20
Valentine,2|13;7|26;1|7;8|4;10|25;7|16;11|11;11|4;2|15;4|29;7|4;5|21;5|2;2|14;11|14;3|16;6|7;5|16;12|10;12|16;11|13
Valentinianus,11|3
Valericus,1|10;4|1;12|12
Valerie,12|9;12|2;12|10;4|28
Valerius,1|16;7|24;6|9;10|23;10|22;7|23;1|29;3|15;6|3;9|15;7|5;10|20;1|22;1|28
Valus,5|16
Vandalenus,10|21
Vando,4|17
Vaningus,1|9
Varinus,8|19;8|25;10|2;8|26
Varocus,2|17
Vasius,4|16
Vedardus,3|1
Vedastus,10|27;2|6;2|7;7|15;2|12;10|26
Venantius,10|11;8|5;5|18;10|10;11|16;10|13
Venerandus,1|18;12|25;11|14;5|25
Veneria,7|28
Venerius,3|1;9|11;5|4;9|13;5|6
Ventura,4|24;4|30;5|3
Venturas,9|7
Venustianus,4|18
Venustus,5|22;8|21;8|19
Vera,8|24;1|24
Veranus,9|9;10|19;11|13;11|12;11|10;9|10;11|11
Verdiana,2|1
Verecundus,10|22
Veredemius,8|23
Veredemus,6|17
Verembaldus,11|10
Veremundus,6|15;3|8;2|13
Verena,8|31;9|2;9|1
Vernagalus,4|20
Verona,8|29
Veronica,1|13;2|4;7|9
Veronus,3|30;1|31
Vertoaria,12|4
Verulus,6|17
Verus,8|1;10|23
Veterinus,2|23
Viator,5|29;8|9;12|14;8|5;10|21
Viatorus,1|1
Vicelinus,12|22;12|12
Vicentius,9|23
Vicinius,8|28
Victor,3|30;7|21;10|10;5|13;10|11;7|20;7|24;10|31;11|13;4|26;9|18;9|30;2|20;2|9;5|14;4|4;8|31;4|2;3|29;9|10;9|16;3|6;9|23;2|8;4|20;8|26;4|12;8|27;11|14;12|6;12|7;4|18;2|26;2|25;2|15;10|17
Victoria,11|17;4|24;12|23
Victorianus,3|23;1|12
Victoricus,6|27;4|18;5|7;5|8;12|11;10|30
Victorinus,11|2;12|2;10|17;3|7;5|8;5|16;2|25;3|6;11|11;3|5;9|5;9|29;4|15;6|8;1|5;6|13;7|24
Victricius,8|7
Victrix,12|5
Victurius,9|1;9|2
Victurnianus,9|30
Vidianus,9|8
Vigianus,1|4
Vigilius,6|26;3|11;6|27;7|10;9|26;1|31;2|6
Vigintus,6|6
Vigor,11|3;11|1;7|14
Vilbeta,9|16
Villanus,5|7
Villicus,4|17
Vinardus,10|11
Vincencianus,1|2
Vincent,9|15;4|9;4|19;5|24;6|1;9|11;7|5;2|4;6|2;8|21;5|16;1|30;1|29;1|22;9|6;3|11;6|9;7|24;6|7;9|1;10|17;9|3
Vinciana,9|11
Vindemial,5|2;2|28;2|1
Vindemialis,6|1
Vindicianus,3|11;3|12;6|25
Vintilla,12|23
Violantha,12|28
Violet,5|3
Virgana,1|7
Virgil,2|16;9|26;10|1;10|10;11|27;12|4;3|5
Virilus,10|1
Vissia,4|12
Vital,4|23;10|20;2|6;11|4;4|28;4|21;6|20;10|16;5|31;1|7;1|8;5|22;1|9;12|2;9|22;7|23;2|14;11|27
Vitales,9|16
Vitalianus,12|30;2|14;1|27;7|16
Vitalina,2|21;12|13
Vito,11|9
Viventia,3|17
Viventianus,8|4
Viventiolus,7|12
Viventius,1|14;9|7;12|11;1|13
Vivina,12|17
Vladislav,6|27;7|4
Vodoalus,2|5
Volcwanus,11|13
Volkerus,3|7
Volocus,1|29
Volusianus,1|18
Votus,5|29
Vulbandus,5|10
Vulfinus,7|12
Vulganius,11|2
Vulgisus,2|4;10|1
Vulmarus,7|20;6|17
Vulsinus,1|8
Vulstanus,6|7;1|19
Walabonsus,6|7
Waldericus,10|16;7|8
Waldetrud,2|3
Waldetrudis,4|9
Waldrada,5|5
Walfridus,7|22;12|3;2|15
Walherus,6|23
Walimbertus,12|31
Walpertus,5|2
Walpurgis,2|25;10|12;8|4;5|1
Waltenus,8|3
Walter,5|11;4|8;5|4;6|4
Wambertus,6|26
Wandregisilus,7|22;7|23
Wasnulphus,10|1
Wenceslas,10|5
Wendalinus,2|3;7|5;10|21;4|24
Wenefreda,11|3
Weomadus,11|6;11|8
Werburg,2|3
Werenfridus,8|27;8|14
Wernerus,4|19
Werricus,5|12
Wibaldus,5|12
Wiborada,5|2
Wicbertus,5|23;5|15;8|13;9|23
Widradus,10|3
Wihon,4|20
Wilbert,4|1;2|13;2|4;6|6;10|3
Wilfrida,9|9
Wilfridus,4|24;4|29
Willebaldus,7|22;4|22
Willebertus,9|11
Willebrordus,11|7;11|9;11|6;10|19
Willegisus,2|23
Willehadus,11|6;11|8;11|9;11|7;7|13
Willeicius,3|2
Willeicus,3|7
William,2|15;4|20;4|21;5|10;5|23;6|25;7|4;10|21;12|18;4|6;1|16;1|8;6|8;5|7;6|15;9|4;6|16;5|28;5|14;11|30;1|9;1|10;3|25
Willibaldus,7|7
Winocus,11|6;4|13;10|1
Winwaloeus,3|3
Wiro,5|8
Wistan,6|1
Witburga,3|17;7|8
Witesindus,5|15
Wittekindus,1|7
Woislawa,11|22
Wolbodo,4|30;4|21;4|20
Wolfgangus,10|30;10|7;10|31;10|29;6|20
Wolfhelmus,4|22
Wolfholdus,2|1
Worbeta,9|16
Wulferus,12|11
Wulfetrudis,11|23
Wulfgagius,6|7
Wulfhadus,7|24
Wulfhildis,9|9
Wulfrannus,10|15;3|20
Wunnebaldus,7|7;12|18
Xantippa,9|23
Xira,3|13
Ychardus,8|24
Yrchardus,8|23
Yrmina,12|24
Zachary,9|6;3|14;10|28;5|26;5|27;3|3;3|15;5|3
Zacheus,8|23
Zama,1|24
Zebellus,5|24
Zeno,4|12;12|8;10|17;5|16;5|21;7|9;7|8;6|22;6|23;9|2;7|13;2|12
Zenobius,5|2
Zetto,7|10
Zita,4|27
Zoilus,10|6;6|27;12|27
Zosima,7|15
Zosimus,12|26;3|30
Zothicus,2|10
Zwentiboldus,8|13
Zwentoslawi,4|15
